gene_name	module	color	kME_blue	kME_yellow	kME_grey	kME_turquoise	kME_brown	kME_magenta	kME_pink	kME_green	kME_black	kME_red	kME_purple
Smc6	Smc6	grey	grey	0.0364091629681735	0.0514279577254666	0.108504508978722	-0.0213914537448467	0.0444396047913537	0.0160940830869097	0.0318747228248753	0.123692637156159	0.01467194744872	0.0438143903470486	0.0843076146418133
Smchd1	Smchd1	yellow	yellow	-0.0247431065031966	0.0771015346384609	-0.017928770790544	-0.0591369279341505	0.0921336848878454	-0.0439115466817314	-0.144642369210232	-0.099102799347842	0.0978900487364552	-0.0829110730799445	-0.0285330660014552
Smco4	Smco4	green	green	0.145055445738008	0.0134314335666627	0.171367924913651	0.016842808367237	-0.0712292526138376	0.202198234136119	0.114657711690552	0.28253031217277	0.0695702849724789	0.162298859340032	0.152370061957232
Smcr8	Smcr8	turquoise	turquoise	-0.121457945196091	-0.0518330329691356	-0.0697784706331246	0.067119340581186	0.014658079727204	-0.0801845820682669	-0.0616705822014246	-0.0264573835455466	-0.0780603696103704	-0.136566609195621	-0.0668081012700747
Smdt1	Smdt1	grey	grey	0.114718935870892	0.156851886875716	0.216141596072293	0.0220629192598791	0.168023450466034	0.172114850603326	0.0803090305081315	0.0618225111547436	0.192502912594428	0.0784090518692084	0.0934766949563957
Smg1	Smg1	yellow	yellow	0.0615661674213978	0.22918023564624	0.144142364094381	-0.0259738444593303	0.0973154765571357	0.0396841615038234	0.0522961235206098	0.0133942560996877	0.184842242897445	0.0428665454848871	0.0891264777042951
Smg5	Smg5	grey	grey	-0.0557098766072729	-0.0651984407927333	-0.0758667105247636	-0.047902149967158	-0.0670257843986229	-0.0426407006110638	0.00145343495827757	-0.0882717314836655	0.0469676659787459	-0.0450705342324675	-0.0786811696129275
Smg7	Smg7	grey	grey	0.125390363771284	0.227560278839049	0.12904930115398	-0.0525951667855699	0.0999138207437022	-0.00118959444811019	-0.0831102563914449	0.0360276520771839	0.0800021247912583	0.0946853234989215	0.0865968875209565
Smg9	Smg9	grey	grey	0.130885432525216	0.0977400604903908	0.115432940500003	-0.0352817529637054	0.0155751084214401	0.0532337738741941	0.0424803524176989	0.0535182334695221	0.0830336729686897	0.0554948619755373	0.028302193078286
Smim12	Smim12	green	green	-0.023629276720101	-0.0104395027881991	-0.0840356945634793	-0.0476866683792978	-0.056856161909139	-0.0259643402566332	-0.0285140495282571	0.0288366881881675	0.010389008862979	-0.0360235113466465	-0.0873169522885581
Smim14	Smim14	blue	blue	0.312257264524213	0.169991636333763	0.233097324321283	-0.148193356949859	-0.00384489333177649	0.275681077173002	0.175866193183419	0.204850904170828	0.208559534345077	0.249977962676354	0.165499335322573
Smim15	Smim15	grey	grey	0.128243974727136	0.262612691171324	0.21259174007434	-0.0690712786439331	0.157818555370223	0.0208079292333257	0.0721604792772505	0.0976510344069025	0.141304147786106	0.039957848297347	0.214190485870477
Smim19	Smim19	grey	grey	0.0345453650687507	0.0433112961140336	0.0481124785013017	0.00910792539349338	0.0574808454493081	-0.0872031803767743	0.0218026222646645	-0.0694494359881273	-0.0529726797243642	0.0776055776189488	0.0409013439533475
Smim26	Smim26	grey	grey	0.0880800694673841	0.0458109525757254	0.062564748625123	0.00172017177602921	-0.0387681012346329	0.15860583420974	0.126917374992118	0.0757975438890963	0.0720701226537244	0.0915443733509977	-0.0132422507404249
Smim29	Smim29	purple	purple	-0.0216200260999222	0.0715515914759238	0.0204589988778992	0.0138673710587667	0.108182424431096	-0.0786865591423228	-0.17588337571599	0.138574908911162	0.0356733532267592	-0.033576502900753	0.120774024814507
Smim3	Smim3	red	red	0.318252816523168	0.105359928844249	0.229103678584569	-0.154374486423523	-0.0269398889833784	0.158915048879321	0.118011388270247	0.157421164429661	0.185692417255145	0.348811939001775	0.169439525030564
Smim7	Smim7	blue	blue	0.188310009800369	0.0883031677566052	0.147331821249433	-0.164766791354269	-0.00332681608046752	0.177419602961031	0.0524896388229004	0.0635256469965368	0.0807034193624874	0.118766436498303	0.121898079153276
Smn1	Smn1	blue	blue	0.213385578969482	0.0974681386675937	0.144176873620212	-0.126792123767432	-0.0169250608595247	0.147211982833212	0.0553921667486071	0.126066077016106	0.0709618798625402	0.197178515474102	0.0914984003770095
Smndc1	Smndc1	grey	grey	-0.06402433770894	-0.0200196028214057	-0.0268266069499928	0.122106123958766	0.00508329889598575	0.0971393869500891	-0.0222388775254054	-0.0493436555942409	-0.0142762762598351	-0.00785946357391996	0.0197853206223035
Smox	Smox	grey	grey	0.0803289113537221	-0.00253428635558322	0.0395737826086259	-0.149567243084272	-0.125088316120229	0.0782262298552562	0.0802412887823536	0.00681366592756657	-0.0267944718372954	0.0618118837743859	0.0429164148129992
Smpd1	Smpd1	grey	grey	0.0220824312016442	-0.0248621438358405	0.011864161297284	-0.0791726457253821	-0.0545920790595112	-0.0219944113979731	0.0950920149233352	-0.0311198547592402	0.0117015885327927	-0.0134520030196629	-0.0691800114292605
Smpd2	Smpd2	turquoise	turquoise	-0.0959973756377524	-0.0962879906901844	-0.0461347954991064	0.166380552219402	0.0207422273605807	-0.00535310027623622	-0.00352678526295636	-0.00654266057822469	-0.0691142504056308	-0.086501901811599	0.00456939921163982
Smpdl3a	Smpdl3a	grey	grey	0.049293478738679	0.109072423792993	0.061637668445155	-0.033439469827092	0.109008301689384	0.0386014028891668	0.0793495977401067	-0.0310739712575412	0.104403235713721	0.0172483667276752	0.0336132230730433
Sms	Sms	grey	grey	0.0421097321460045	0.0611768144687923	0.00498686243265141	-0.0580014226425784	-0.0406461663599017	-0.0039414000106778	0.0524963015110656	-0.0196130289296333	0.00538916526712969	0.0171242070754382	0.00562826348929198
Smu1	Smu1	turquoise	turquoise	0.0162742490540398	0.00866485330103884	0.0904407183354009	0.111670684541206	0.0972586580951867	0.0691055001152225	0.121333355039597	-0.056596791350411	-0.00545682995774966	0.0582061742179706	0.0888928591999007
Smurf1	Smurf1	grey	grey	0.0536498480310953	0.0372930869182347	0.0870284076883222	-0.0285876455010611	0.0488538544159244	0.00188144224534409	0.0165380746734269	0.00950390979889816	0.138538033605392	0.0323624323939052	0.0998606911209088
Smurf2	Smurf2	turquoise	turquoise	-0.0607747096432784	-0.0193772822666661	-0.00481915226540466	0.0791581972166458	0.0232314500580919	-0.0436090380463955	-0.0310362693095839	-0.0174086734004961	-0.0582156644881166	-0.0278551787728158	0.0390925317115179
Smyd2	Smyd2	blue	blue	0.103635268793499	0.0038909782439384	0.0618718133571814	-0.0607050042230002	-0.0393568439116185	0.0889965795703703	0.00809749472253347	0.00884780159546982	0.077501150420307	0.0604608156407796	0.0500920724316865
Snap25	Snap25	grey	grey	0.0470576781415335	-0.0731939556494002	0.0285575980918972	-0.069344022163863	-0.0650742839191124	0.0634979120314038	-0.00332551627546774	0.0242173756037536	0.0722767362726348	0.0459084936642886	-0.0458141986701933
Snap29	Snap29	turquoise	turquoise	-0.0711379067806232	-0.0610503401636493	0.0291766382526853	0.0929324349730721	0.0508267319804465	-0.0133788756289106	0.0279706096126603	-0.0664049340086393	0.0650497353638163	-0.0391021314241948	-0.0605853674959706
Snapc2	Snapc2	brown	brown	-0.0526598337599809	0.0801048837280497	0.0361686916880026	0.100142669711292	0.180803310316371	-0.0119648770556749	-0.112591664245365	-0.0204992616900097	0.118106455607022	-0.111104420204927	0.0755619924077812
Snapin	Snapin	magenta	magenta	0.0855080225788132	0.0111564549581557	0.0777131179368821	0.00512267516174046	-0.0543972752049574	0.242060274830646	0.174617469107085	0.0801920527854637	0.0477371213882705	0.0843468436233435	0.0750024508050784
Snca	Snca	turquoise	turquoise	-0.000618064168877027	0.0206726765837754	0.0791032997363675	0.0047990968421688	0.0814601225156769	-0.0290863950464684	0.029716852262118	0.00668064823170761	0.0527382528204963	-0.0604955083845969	0.0149666367468579
Sncg	Sncg	brown	brown	-0.174637879870173	-0.00859684419277647	-0.242525307513256	-0.023479097274195	0.00777384635006521	-0.172341805904922	-0.285833732026656	-0.234839727465642	-0.0332922133248731	-0.209954573296204	-0.106588169619261
Snd1	Snd1	brown	brown	-0.0179732012840397	0.0338392867950291	-0.00475482793282105	0.0335244141111169	0.0559512555679073	0.0889652521168267	-0.0523157877051637	0.103789089985363	0.0606142494681378	-0.0491077738339345	0.0847636260110165
Snf8	Snf8	grey	grey	0.160239466403429	0.126634834498922	0.206863088727676	-0.0201645383658513	0.0992952980319561	0.182923244646388	0.119928228880079	0.133107787150784	0.202457923645233	0.131873413898114	0.12385195665903
Snn	Snn	grey	grey	0.151744294060532	0.267124849824069	0.194861870415165	-0.0100003618174219	0.119501215043565	-0.00370074460288267	-0.0142933256126002	0.0808825577658536	0.181149637528984	0.0827526339224123	0.160702593704522
Snrnp200	Snrnp200	grey	grey	0.12605906012944	0.174901180179819	0.142382055052841	-0.02228753991409	0.138190583389568	0.114885528103085	-0.0545114846150459	0.0311506220855856	0.0938701770251269	0.0846435470543339	0.116802813342124
Snrnp25	Snrnp25	grey	grey	0.0934461443924372	-0.0161652587713995	0.0519899489148104	-0.0830690016635316	-0.0207092947790788	0.0686679420346972	0.156496588120754	0.0389077530733926	-0.022852795294057	0.0935549809207825	0.0697892147337617
Snrnp40	Snrnp40	black	black	0.14601850734158	0.153694816787026	0.111882623562809	-0.0674715524726818	0.0422617599480682	0.0821718268590474	-0.0251679521286932	0.0364167147463038	0.213929266017965	0.106863183349066	0.0669042517878436
Snrnp48	Snrnp48	grey	grey	0.0730174888982837	0.0796471484810533	0.182372435757474	-0.0244922737994225	0.100849459371477	0.10730338362498	0.209219037887959	0.0921118642190967	0.0558077162056053	0.0561478370323661	0.172448994833055
Snrnp70	Snrnp70	turquoise	turquoise	-0.0823096263018951	0.00387974808401656	-0.000160659862446	0.0991241801987551	0.103061016545322	-0.0353561016736376	-0.0729844796023217	-0.0619866305377399	-0.0255310978969818	-0.125975406861962	-0.0551905313737088
Snrpa	Snrpa	magenta	magenta	0.0789606649240551	0.0515644449376743	0.157644190730473	0.0157706224381341	0.0249007002384713	0.304797191745995	0.154313036671534	0.152672444983629	0.125377574385795	0.125121063253407	0.070218734545851
Snrpa1	Snrpa1	green	green	0.214746625007885	0.0625508606815839	0.209210423488453	-0.0990667388053148	0.00409453178393	0.188712422113484	0.0666894008378116	0.223462685517495	0.187165337394762	0.220274892123675	0.150062239179981
Snrpb	Snrpb	grey	grey	0.0814245907717588	0.101563543349731	0.200582421872423	0.0929491391372861	0.131488111086717	0.0496974781454944	0.0805812423946656	-0.0483744420769449	0.044082838866296	0.0639457653947657	0.0723873600322044
Snrpb2	Snrpb2	grey	grey	0.0905609129625887	0.0245585092496595	0.140596742829985	0.000183911585635046	0.125424953970155	0.0652583137544239	0.0964462994620389	0.00822284444585602	0.106656216708397	-0.0289655731888571	0.0823386675148538
Snrpc	Snrpc	red	red	0.103977312323516	0.00895833690371358	0.0707017589641835	-0.0825799728276705	-0.0134651184696787	-0.0245168002323432	0.0252194116307083	0.0477223617917133	0.112646734531596	0.141273177386715	-0.0432492109109494
Snrpd1	Snrpd1	grey	grey	0.237683583273739	0.204597480000595	0.304211790314677	-0.100592408801871	0.080643213515735	0.114186065805325	0.115993893753361	0.203702646495694	0.183130406951112	0.148797940923556	0.262486440276076
Snrpd2	Snrpd2	blue	blue	0.293149594884055	0.054378329296056	0.235997076652594	-0.178288305514001	-0.0758540170215684	0.25106938103701	0.306520024098943	0.162653531465749	0.183349906075805	0.236146132970199	0.168036731885774
Snrpd3	Snrpd3	grey	grey	0.190885553951593	0.174901250399538	0.253306276932665	-0.0388827942477498	0.0376096116719385	0.134296744273212	0.202390230713352	0.132585093411354	0.131984422415329	0.138839789772789	0.188123661906945
Snrpe	Snrpe	grey	grey	0.158458454530563	0.0437099610689706	0.155852369646614	-0.096100787542082	-0.0072775457805728	0.0512103074465126	0.187323664257747	0.0945949446831371	0.0202503230900405	0.157047424598237	0.0960344215605256
Snrpf	Snrpf	grey	grey	0.191277481423674	0.237343805867859	0.236080313545498	-0.107878047158031	0.126041857654175	0.130543462745552	0.109296021587028	0.119300033643285	0.245044804626303	0.181381926600095	0.167723553909842
Snrpg	Snrpg	grey	grey	0.0473615157061812	0.00543931038176012	0.00637351324974082	-0.043391125158817	-0.00972489194690361	0.0130219522634002	0.0719110474400232	-0.0550324520483152	-0.0210835458907139	0.0133810482950242	-0.0733529477525857
Snu13	Snu13	grey	grey	0.0136033951639365	0.0677585314939506	0.0557944205377254	0.0172280522423156	0.0220129044178543	-0.0400982215898509	0.000986401135870688	0.0384915439239638	-0.00116550332968231	0.0290760137596409	0.0564591624449478
Snw1	Snw1	grey	grey	-0.00867757256052304	0.0226757212316712	-0.0144560084642117	-0.0430353158384053	0.01429787859979	0.0426243822708598	-0.0944211066525748	0.00115277309385317	-0.00952228734380579	-0.0620312453726339	0.0200750726351799
Snx1	Snx1	grey	grey	0.0228829306440338	0.00833774287355339	0.0803842414375535	-0.00488044521088217	-0.0232759572108306	0.0622162260829737	0.0429308405673097	0.0685247420810548	0.0200987297406237	0.0706904288169386	0.0153251443679815
Snx10	Snx10	grey	grey	-0.0194628999296646	0.0531260614820022	0.0508882866738158	0.0530805898721523	0.127565344417373	0.0021367378645796	-0.0128300854663051	0.0783596359980235	0.00355928362854653	0.00940073839372356	0.11576735988365
Snx12	Snx12	grey	grey	-0.00830488380050068	-0.031195717534045	-0.02986909013457	0.0394295373425226	0.0704760426119654	0.0643851263180029	0.0143900653801889	-0.00846331828704109	-0.00492178374045168	-0.0736562685880846	0.0241111296129717
Snx15	Snx15	grey	grey	0.141878242818257	0.014011873714324	0.120872773802888	-0.0556801370652859	0.00473273939896991	0.119688267468508	0.148264561785873	0.0906043394574646	0.0179739138193375	0.178203871230178	-0.02944309557764
Snx17	Snx17	blue	blue	0.0903561611754189	-0.0447956227886546	0.0127421005971608	-0.0710459434318774	-0.112928274937208	0.174201649493765	0.0736966264645887	0.0594842152748442	0.131054734817015	0.144091097406594	-0.00581100780171383
Snx18	Snx18	turquoise	turquoise	-0.0666105056715569	0.145110029319442	0.12923844414835	0.225136570949395	0.200268495532109	0.0493862586735453	0.0370886146633101	0.0616434073832137	0.00568620623150267	-0.034843074134907	0.0742983664622071
Snx2	Snx2	turquoise	turquoise	-0.061691707542832	0.00116396838371482	0.0312312076229498	0.144225356843037	0.143809582192835	-0.0272682940505178	-0.0454710721192772	0.057321411213478	-0.0587987736332156	0.00121218092645664	0.0413473488232403
Snx20	Snx20	red	red	0.30664755349801	0.130198379356818	0.252998777177085	-0.146909657637164	-0.0701083171368855	0.320504772153675	0.204426376428745	0.270273116983455	0.211157873548794	0.346236056684134	0.249048624855024
Snx24	Snx24	turquoise	turquoise	-0.00795924566601515	-0.0414349885159398	0.0598852371695155	0.0709960645987088	0.0582279092730481	0.041683826945397	0.0872659635473172	-0.0528320810259667	0.0207857419510894	0.023528600532568	-0.0274511908671855
Snx27	Snx27	yellow	yellow	0.103781227842721	0.199244879591105	0.12139779658523	-0.0218998426957167	0.0901280452329636	0.0168061113671014	-0.0318472294561353	0.0306759670255385	0.106241520044402	0.0130327877253184	0.0252716346361375
Snx3	Snx3	blue	blue	0.274850881963933	0.0516560799195054	0.174925135113014	-0.273515667127777	-0.154206705132728	0.0890449590094954	0.169494085505558	0.220923952942172	0.113107943329364	0.33022382546812	0.158751615219776
Snx30	Snx30	grey	grey	0.0820964974032957	0.0361719092262869	0.157706462576735	0.0506526350815141	0.0686182017267915	0.0917090825482949	0.00790579992135265	0.056561283436169	0.117486420554068	0.0290722749515117	0.055723287917238
Snx4	Snx4	grey	grey	0.124908214892366	0.0943575219837342	0.0619942045309803	-0.101944211362474	-0.02884321973833	0.0620527363710707	0.00770917700428311	0.0121116874045678	0.0677877784409501	0.0385123251695667	0.0561383791177838
Snx5	Snx5	turquoise	turquoise	-0.0797350666641872	-0.14722846785594	-0.042669363587021	0.275172307309921	0.0155350475697244	0.0547794528012022	0.124868315880114	-0.0995250633579529	-0.0860821262017387	0.00646928068071121	-0.0536410358643424
Snx6	Snx6	grey	grey	0.214112349187481	0.191549255320697	0.116010629358119	-0.210020929931417	-0.0568294428963995	0.105625316010116	-0.0127561642317655	0.089081792569721	0.170314281199947	0.10940140345034	0.128447672812637
Snx8	Snx8	grey	grey	0.031730936172246	-0.0137939761932091	0.0596758366942438	-0.0336781956811491	-0.0483986728819265	-0.0385476496810417	0.0523126761750554	-0.00882962579431426	-0.0505180312023441	0.0284881224113266	-0.015425902888646
Soat1	Soat1	turquoise	turquoise	-0.0953550010201363	-0.0848375447419555	-0.099460175084014	0.118909564633424	0.0430462069586993	-0.00822670567496568	0.0177283082780305	-0.101464977986372	-0.0372907212173414	-0.100767074602359	-0.0872032741055499
Socs1	Socs1	grey	grey	-0.0510172501262847	-0.0683748865549577	-0.0994466476911013	0.100189460140879	-0.00600553256770254	-0.0246486859555103	-0.0508683548463727	-0.0190682556270965	-0.0535300085493238	-0.0366352276918221	-0.000974449010817395
Socs3	Socs3	grey	grey	0.0546491412355801	0.0393130417723433	0.0828484406734013	-0.0454608157676729	-0.0281586732896853	0.0138833134868792	0.0347786626444566	0.119430123002414	0.0506766221037622	0.0540889317022861	0.0711369386553507
Socs4	Socs4	turquoise	turquoise	-0.0682379770698355	-0.0524633245122776	-0.0512782759405846	0.0268092671222823	0.0389080295091752	-0.0439287366942873	0.0211009875085806	0.0259399388168635	-0.0537044117230557	-0.147816721985053	0.0365325936297378
Socs5	Socs5	grey	grey	0.0435850562131489	0.036257186259318	0.0281057787463611	0.00669062097238202	0.000224010653359552	0.123677288189382	0.00103342172205716	0.0476484273740575	0.0222142861362862	0.000807779734224677	0.0518588984138669
Socs6	Socs6	purple	purple	0.121889150542005	0.0290265812366606	0.0820863944579168	-0.103439163515383	-0.0540138617522514	0.176801298704497	0.115504469942091	0.088235931694225	0.048645724794826	0.0378773849430626	0.130968673335605
Sod1	Sod1	grey	grey	-0.0367543662915449	-0.0672087002131249	-0.0348809945287721	0.0111851759428098	0.0297728886825584	-0.0129517027432211	0.0262141792822509	0.0402525511405297	-0.0336159170856242	-0.0381248650255647	-0.058428973847244
Sod2	Sod2	grey	grey	0.131359891884379	0.132128932996265	0.0974324970770424	-0.248416178633544	0.00026930034912381	-0.0172188558917414	-0.000378631347953025	0.0928150313581569	0.0641139295322322	0.163981579787129	0.147091766919848
Son	Son	grey	grey	-0.190707764430602	0.013099146032452	-0.191146699552346	0.149347624162248	0.15903457719044	-0.210263884420379	-0.330203865928608	-0.173126189454512	-0.122511907319901	-0.194331686725153	-0.132299141800481
Sord	Sord	green	green	0.00365401622856164	-0.0302760319779657	-0.0298216540715558	0.0243033895685772	-0.15004768042766	0.000886266339555145	-0.0018734886312275	0.090490649581146	0.0506612828854879	0.0607015600578448	0.0161982136074288
Sos1	Sos1	grey	grey	0.045803770482061	0.029279016425604	0.0968961360211753	-0.0300445004204677	0.00106050668001721	0.108915943967012	0.0585946834833414	0.0358011117527887	0.0570884432676389	0.0568947282362478	0.0931885920172212
Sos2	Sos2	grey	grey	0.098799561343725	0.07588427847903	0.0851992964334603	-0.12567417720291	-0.0456433167293894	-0.015871658267813	0.101524343777979	0.0516559759431169	-0.0127837707369755	0.0852280268330073	0.0190732725860279
Sowahc	Sowahc	turquoise	turquoise	-0.244711182384125	-0.10170802124836	-0.159852456219014	0.251848183000476	0.0591530606540656	0.00335793696566011	-0.12502362496472	-0.120159386175627	-0.0716770754153455	-0.308223155542583	-0.0939584287294965
Sox2	Sox2	grey	grey	0.0515600191687981	-0.000223442588526286	-0.0275539404346834	-0.0973855646915654	-0.0767056798782791	-0.0100477949004721	0.0214801588244182	-0.121869018684195	0.0470737373048697	0.039422128963676	-0.0614790243242703
Sp1	Sp1	grey	grey	0.0489441699046601	0.0735205053767363	0.0477598050504322	-0.0173970378962314	0.0584813844567505	-0.0233483154326475	-0.0405312623807033	-0.0124345970084443	0.032687797281271	0.0817287048790847	0.0824839042517851
Sp110	Sp110	grey	grey	0.0163440559754487	-0.0326035996204172	-0.0136751412192758	-0.0101189261328928	0.0223135180141509	0.104536302535866	0.0481244692639581	0.017474891445537	0.0543735945959319	0.000817224085197866	0.016669993333983
Sp140	Sp140	grey	grey	0.0917440538700104	0.0568231783977447	0.176803340813818	0.0289033961564389	0.0396851811944601	0.196373027591004	0.16658510210292	0.134775074403866	0.110506596762718	0.111214011546529	0.201523499237236
Sp2	Sp2	turquoise	turquoise	0.0143710678463589	0.0399421875172431	0.0446402850125286	0.0977418851479512	0.0595461495172941	0.0697465335362556	-0.0215739087108594	-0.0311702025612523	-0.0124126469862272	0.0334332477638163	-0.00442775965619288
Sp3	Sp3	yellow	yellow	0.0634822954087925	0.251520344868877	0.103422807752997	0.0213429149621983	0.0918424741553787	-0.0314273657050095	-0.165981377889016	0.0590046370416462	0.0540707057421667	0.027273784999221	0.0799231972051509
Spag7	Spag7	grey	grey	0.104666305892358	0.0548268591449203	0.0855139370450414	-0.0775856636298479	-0.070508319657108	0.113510353556756	0.138951120907839	0.0745252534392903	0.0617255584704854	0.117689324862037	0.0393052887027016
Spag9	Spag9	brown	brown	-0.0295833128779583	0.183008855956763	0.101835502570397	0.10414835853894	0.284023530514002	-0.0881551543753312	-0.144087251407835	-0.0705708899513559	0.0602938980848094	-0.0224652410429693	0.0247925421645532
Sparc	Sparc	brown	brown	-0.187632182150141	-0.0266813023664895	-0.200631231484702	0.0682934906452143	0.0457423601465386	-0.073396984014336	-0.181328970538164	-0.0864778779431077	-0.128262566380951	-0.180915584620783	-0.0472170274651853
Spast	Spast	grey	grey	0.133651099826452	0.149435626063667	0.161163760422319	-0.0533729708432189	0.0368139104251072	-0.0185564531247595	0.0566023131987988	0.0711331615263743	0.0911802068132757	0.0705070118198158	0.120462895466571
Spata13	Spata13	grey	grey	0.0177455218846139	0.0919989215698404	-0.00230690113275266	-0.0524039452107162	-0.00348222755515212	-0.0509046415910351	-0.0974563353655178	-0.0405255531421809	-0.0315797010177748	-0.0535297664251466	0.0339089084832921
Spcs1	Spcs1	blue	blue	0.314683440412333	0.0505142767979838	0.179780997339271	-0.227859184404368	-0.0931333038427975	0.138702613591608	0.159266175118618	0.124157119468026	0.155403066302017	0.225588824505005	0.0104571191711606
Spcs2	Spcs2	pink	pink	0.105976382543299	0.0581975931642783	0.0901062983386565	-0.0466640172786173	0.0355930946001996	0.165496674562643	0.210853710169399	-0.0652024043062932	0.133912272420439	0.0770387685790963	0.0366351317048331
Spcs3	Spcs3	yellow	yellow	0.0511415412866282	0.236457127865744	0.10843669281556	0.0702353649149592	0.187876168265286	0.0634872682537685	-0.181281226372386	0.0104624422292868	0.175912181909462	-0.0652548208195067	0.0573458544521406
Specc1	Specc1	brown	brown	0.0923362233054453	0.108104701709703	0.17300825442617	-0.0419050594037419	0.147213158287632	0.190220879153491	0.0621934942382433	0.0899750550574134	0.124546669699014	-0.0700365972421431	0.163212928161503
Specc1l	Specc1l	grey	grey	-0.0107179392056693	0.0580309458136286	0.0843543845429208	0.0721557591690125	0.148936812391583	0.191899582363275	0.0564345494462616	0.0696658973989089	0.0488836248664604	-0.0360455742662588	0.110276065865937
Spen	Spen	turquoise	turquoise	-0.0169988142541022	0.0624427007980942	-0.00213232641504113	0.12947224991756	0.0558640418738585	0.0393259787372649	0.0289200706384425	-0.0109812556980936	-0.0246255297649053	-0.0467303790924622	0.0323086068936449
Spg21	Spg21	grey	grey	0.130214908234959	0.0524714952254692	0.146578920647864	-0.0594129582480657	0.0178391693785138	0.153836347404793	0.186928358885411	0.0140993683266433	0.157074279934465	0.118465485786519	0.0259202257547862
Sphk1	Sphk1	grey	grey	0.122409805297753	-0.00412480895761803	0.0504748708285526	-0.187839624284567	-0.0754216418209083	-0.00954194860103935	-0.00221973954791832	0.0186716164102051	0.0483586131886817	0.0756655908601891	-0.022933007039667
Sphk2	Sphk2	pink	pink	0.104406549577096	0.00191887870676412	0.164200935006539	0.0820306613409395	0.0157624969602735	0.173206649787776	0.133371902242342	0.0514123773021845	0.123829521753844	0.103903389964631	0.0927520833317806
Spint2	Spint2	black	black	0.203229778335144	0.192283358112519	0.271203014639996	-0.0738893393274244	0.136833122098528	0.200335093541885	0.130485909003582	0.0792834982791535	0.213929385851017	0.111576309012707	0.229566644516119
Spire1	Spire1	yellow	yellow	0.183823745677412	0.216116719551725	0.135947640998865	-0.115067768754237	0.0848722808504847	-0.0159734187110573	-0.023238348120051	0.0658382238105041	0.117177712569088	0.155821377174701	0.106231964020057
Spns1	Spns1	grey	grey	0.0252576445477513	0.038770360421961	0.116074927342882	-0.0141985039108836	0.0466957840684376	0.0731977834210378	0.0522014151988829	0.0539338077245101	0.0914241307098017	0.0645221447609854	0.129133861620734
Spop	Spop	grey	grey	0.0463105928118557	0.0577020028721406	0.0738618458897468	0.0755511195992404	-0.0114028865480303	0.0465083770221596	0.0731308797492195	0.0595538004088668	0.074689005077439	0.0472348301411307	0.0746689530329053
Spp1	Spp1	grey	grey	-0.133643802007428	-0.0086939046590551	-0.15599190450828	0.023946164871033	-0.0704464344253776	0.0312036379680447	-0.11933692737709	-0.0120969625260824	-0.0656557145461819	-0.213574772483086	-0.0170424604225528
Sppl2a	Sppl2a	purple	purple	0.155344851656264	0.135262907630319	0.133272238923411	-0.10059540738691	-0.00961286586916803	0.139885041250087	0.1200172753655	0.102989660047322	0.137218611361045	0.00395123209270603	0.207325525200752
Sppl3	Sppl3	grey	grey	0.091258168527006	0.0213794401825855	0.101008728869473	0.0104156730026443	0.0551268311213334	0.0947543042520449	0.0385461509943241	-0.0581061512094454	0.097423913248057	0.110892933097032	0.0111743821366974
Spred1	Spred1	grey	grey	-0.0197555964355966	0.0272349423011339	-0.0482262512328788	-0.0996566139886902	0.0888540191736552	0.0121075059018396	-0.0199606607594705	-0.0157579591021479	0.0651237401426733	-0.156303389209901	0.0337336542821406
Spry1	Spry1	grey	grey	-0.0572865102937755	0.0270560569133477	-0.00167312359780174	0.0103811404274208	0.0564219139599462	0.0487819007881308	0.152425528816353	0.0961871570008177	-0.013584115740677	-0.0932219621526537	0.0982410816502274
Spry2	Spry2	grey	grey	0.0801915345519897	0.12791415938331	0.0898341814504895	0.0211792813076241	0.079653927545973	0.00393717502716636	-0.0619723796469969	0.150341478527582	0.03454755602954	0.0181916306156359	0.043914631152002
Spryd7	Spryd7	red	red	0.174408381266095	0.105292987766185	0.170859680006745	-0.0729536361337678	0.069504113490426	0.0958581853966081	0.0563604005323799	0.22050739543032	0.211759600938114	0.202067382332504	0.15331294580392
Spsb1	Spsb1	grey	grey	0.111567848914378	0.0709184320499733	0.0599116468916522	-0.0643558160272538	0.00234240225867731	0.0992333200626955	0.0621881100425943	0.119120481557121	0.0918104635691561	0.0257924636785907	0.0597091685802219
Spsb3	Spsb3	grey	grey	-0.145002787494339	-0.0587917467716845	-0.147848123220182	0.0736945951854355	-0.00445677284572527	-0.107071478927457	-0.166817881868765	-0.0296457648379053	-0.14519714336013	-0.106869184107157	-0.0629326268519052
Sptan1	Sptan1	brown	brown	-0.0152440116735079	0.00965838120162544	0.0506819907344243	0.00534471110023947	0.085441809290343	-0.0129124804354638	0.0735386986397894	-0.0539921969022115	0.0801011177819496	-0.106633133906052	-0.0465181832459193
Sptbn1	Sptbn1	yellow	yellow	-0.00880444720641494	0.0438964351514013	-0.0300244226122266	0.0119382705982059	0.143362951738254	-0.0230551534306706	-0.0768925551682809	-0.0753273286982305	0.0826832472386768	-0.0519435744364277	0.0696778220133459
Sptlc2	Sptlc2	yellow	yellow	0.0944641432578847	0.122885246425364	0.0249524128307051	-0.104063600672834	-0.0668252395349746	0.0665388548262427	-0.0539352922186579	0.00882613075859318	0.0573544571342305	0.0408841835751793	0.0249803898871517
